11211123, 119.15, 18.0, 107.25
11211131, 143.9, 4.8, 37.9
11211132, 182.55, 7.4, 48.25
11211133, 124.3, 12.35, 79.55
11211211, 57.05, 7.65, 55.65
11211212, 49.55, 12.3, 89.8
11211213, 46.45, 24.05, 132.15
11211221, 35.05, 7.0, 45.55
11211222, 42.9, 13.1, 73.55
11211223, 68.8, 17.85, 108.05
11211231, 39.3, 7.6, 42.9
11211232, 50.35, 9.4, 58.6
11211233, 78.8, 15.1, 86.85
11211311, 1.85, 13.3, 59.45
11211312, 17.4, 18.8, 90.45
11211313, 25.65, 29.0, 136.1
11211321, 1.95, 13.1, 52.9
11211322, 8.15, 15.7, 77.2
11211331, 1.5, 13.3, 42.55
11211323, 15.25, 21.05, 105.2
11211332, 10.9, 15.5, 64.45
11211333, 21.75, 23.2, 93.15
11212111, 135.35, 9.6, 72.0
11212112, 106.85, 20.6, 126.35
11212113, 83.5, 32.6, 166.15
11212122, 136.8, 16.5, 99.2
11212121, 174.1, 8.65, 63.5
11212123, 101.65, 24.0, 140.6
11212131, 157.8, 8.05, 52.8
11212132, 110.85, 12.75, 75.5
11212133, 130.75, 19.0, 103.35
11212211, 70.35, 11.2, 77.05
11212212, 54.65, 18.35, 119.95
11212213, 52.8, 32.85, 163.3
11212221, 74.1, 10.5, 66.9
11212222, 45.2, 16.15, 88.7
11212223, 40.25, 31.1, 139.35
11212231, 50.3, 9.15, 49.5
11212232, 53.0, 15.9, 81.95
11212312, 22.95, 25.35, 120.5
11212311, 4.35, 16.05, 78.8
11212233, 70.4, 22.2, 119.55
11212313, 32.65, 39.8, 167.15
11212321, 5.4, 17.8, 75.55
11212322, 21.05, 21.95, 99.55
11212323, 22.05, 29.2, 130.65
11212331, 10.6, 15.25, 55.45
11212332, 11.4, 19.15, 87.0
11212333, 20.5, 26.0, 116.1
11213111, 124.15, 17.2, 108.2
11213112, 106.45, 27.25, 149.15
11213113, 99.5, 47.25, 198.75
11213121, 104.8, 14.15, 89.65
11213122, 107.3, 21.8, 123.0
11213123, 94.3, 37.2, 164.85
11213131, 143.9, 9.6, 61.85
11213132, 109.3, 17.35, 103.1
11213133, 135.4, 27.3, 138.55
11213211, 55.05, 18.4, 108.9
11213212, 47.05, 30.4, 159.6
11213213, 46.55, 48.6, 188.3
11213221, 39.9, 14.45, 90.4
11213222, 56.85, 23.35, 124.0
11213223, 56.8, 35.4, 166.3
11213231, 76.45, 13.05, 78.2
11213232, 84.6, 17.5, 107.4
11213311, 16.45, 25.05, 120.15
11213233, 68.6, 31.85, 145.6
11213312, 30.2, 35.75, 146.8
11213321, 9.25, 22.4, 99.7
11213313, 32.9, 49.65, 190.3
11213322, 28.6, 29.9, 128.25
11213323, 27.8, 41.75, 165.2
11213331, 15.7, 18.2, 72.85
11213332, 19.6, 28.25, 109.5
11213333, 32.15, 35.2, 139.25
11221111, 163.2, 7.2, 58.8
11221112, 144.25, 14.2, 103.45
11221113, 116.25, 27.1, 161.0
11221121, 162.75, 6.3, 48.85
11221122, 135.1, 12.15, 90.65
11221123, 117.55, 20.65, 126.85
11221131, 185.75, 5.8, 41.2
11221132, 147.75, 8.9, 65.3
11221133, 113.25, 16.7, 100.7
11221211, 61.45, 9.5, 70.25
11221212, 74.0, 15.6, 100.85
11221213, 50.7, 29.2, 160.05
11221221, 44.0, 8.5, 59.7
11221222, 60.25, 12.55, 80.8
